Time,Source,Destination,Protocol,Length,Label
13.92375,10.0.0.11,10.0.0.6,TCP,2962,0
13.928629,10.0.0.1,10.0.0.6,TCP,65226,0
13.981877,10.0.0.12,10.0.0.6,TCP,2962,0
13.984285,10.0.0.12,10.0.0.6,TCP,2962,0
13.986973,10.0.0.11,10.0.0.6,TCP,2962,0
13.989129,10.0.0.11,10.0.0.6,TCP,1514,0
13.990642,10.0.0.11,10.0.0.6,TCP,2962,0
13.992773,10.0.0.12,10.0.0.6,TCP,2962,0
13.995347,10.0.0.12,10.0.0.6,TCP,2962,0
13.997645,10.0.0.11,10.0.0.6,TCP,2962,0
14.00004,10.0.0.11,10.0.0.6,TCP,2962,0
14.002648,10.0.0.12,10.0.0.6,TCP,2962,0
14.005254,10.0.0.12,10.0.0.6,TCP,2962,0
14.008762,10.0.0.11,10.0.0.6,TCP,2962,0
14.013679,10.0.0.11,10.0.0.6,TCP,2962,0
14.018209,10.0.0.12,10.0.0.6,TCP,2962,0
14.023118,10.0.0.12,10.0.0.6,TCP,2962,0
14.027917,10.0.0.11,10.0.0.6,TCP,2962,0
14.032751,10.0.0.11,10.0.0.6,TCP,2962,0
14.03766,10.0.0.1,10.0.0.6,TCP,65226,0
14.091485,10.0.0.12,10.0.0.6,TCP,2962,0
14.09333,10.0.0.12,10.0.0.6,TCP,2962,0
14.095743,10.0.0.11,10.0.0.6,TCP,2962,0
14.098234,10.0.0.11,10.0.0.6,TCP,2962,0
14.100827,10.0.0.12,10.0.0.6,TCP,2962,0
14.103469,10.0.0.12,10.0.0.6,TCP,2962,0
14.105509,10.0.0.11,10.0.0.6,TCP,2962,0
14.107862,10.0.0.11,10.0.0.6,TCP,2962,0
14.110281,10.0.0.12,10.0.0.6,TCP,2962,0
14.113416,10.0.0.12,10.0.0.6,TCP,2962,0
14.11815,10.0.0.11,10.0.0.6,TCP,2962,0
14.123296,10.0.0.11,10.0.0.6,TCP,2962,0
14.127833,10.0.0.12,10.0.0.6,TCP,2962,0
14.132701,10.0.0.12,10.0.0.6,TCP,2962,0
14.137899,10.0.0.11,10.0.0.6,TCP,2962,0
14.142389,10.0.0.11,10.0.0.6,TCP,2962,0
14.146437,10.0.0.1,10.0.0.6,TCP,65226,0
14.199962,10.0.0.12,10.0.0.6,TCP,2962,0
14.202095,10.0.0.12,10.0.0.6,TCP,2962,0
14.204648,10.0.0.11,10.0.0.6,TCP,2962,0
14.207289,10.0.0.11,10.0.0.6,TCP,2962,0
14.20942,10.0.0.12,10.0.0.6,TCP,2962,0
14.211792,10.0.0.12,10.0.0.6,TCP,2962,0
14.21425,10.0.0.11,10.0.0.6,TCP,2962,0
14.216719,10.0.0.11,10.0.0.6,TCP,2962,0
14.219364,10.0.0.12,10.0.0.6,TCP,2962,0
14.22201,10.0.0.12,10.0.0.6,TCP,2962,0
14.226662,10.0.0.11,10.0.0.6,TCP,2962,0
14.231513,10.0.0.11,10.0.0.6,TCP,2962,0
14.236345,10.0.0.12,10.0.0.6,TCP,2962,0
14.241465,10.0.0.12,10.0.0.6,TCP,2962,0
14.246223,10.0.0.11,10.0.0.6,TCP,2962,0
14.250921,10.0.0.11,10.0.0.6,TCP,1514,0
14.253481,10.0.0.11,10.0.0.6,TCP,2962,0
14.255514,10.0.0.1,10.0.0.6,TCP,65226,0
14.309167,10.0.0.12,10.0.0.6,TCP,2962,0
14.311947,10.0.0.12,10.0.0.6,TCP,2962,0
14.313984,10.0.0.11,10.0.0.6,TCP,2962,0
14.316547,10.0.0.11,10.0.0.6,TCP,2962,0
14.319153,10.0.0.12,10.0.0.6,TCP,2962,0
14.321252,10.0.0.12,10.0.0.6,TCP,2962,0
14.323678,10.0.0.11,10.0.0.6,TCP,2962,0
14.326539,10.0.0.11,10.0.0.6,TCP,2962,0
14.32856,10.0.0.12,10.0.0.6,TCP,2962,0
14.331173,10.0.0.12,10.0.0.6,TCP,2962,0
14.335813,10.0.0.11,10.0.0.6,TCP,2962,0
14.340668,10.0.0.11,10.0.0.6,TCP,2962,0
14.345884,10.0.0.12,10.0.0.6,TCP,2962,0
14.350529,10.0.0.12,10.0.0.6,TCP,2962,0
14.355228,10.0.0.11,10.0.0.6,TCP,2962,0
14.360055,10.0.0.11,10.0.0.6,TCP,2962,0
14.364694,10.0.0.1,10.0.0.6,TCP,65226,0
14.418283,10.0.0.12,10.0.0.6,TCP,2962,0
14.420354,10.0.0.12,10.0.0.6,TCP,2962,0
14.423059,10.0.0.11,10.0.0.6,TCP,2962,0
14.425679,10.0.0.11,10.0.0.6,TCP,2962,0
14.427764,10.0.0.12,10.0.0.6,TCP,2962,0
14.430306,10.0.0.12,10.0.0.6,TCP,2962,0
14.432473,10.0.0.11,10.0.0.6,TCP,2962,0
14.43499,10.0.0.11,10.0.0.6,TCP,2962,0
14.437348,10.0.0.12,10.0.0.6,TCP,2962,0
14.440097,10.0.0.12,10.0.0.6,TCP,2962,0
14.445011,10.0.0.11,10.0.0.6,TCP,2962,0
14.450209,10.0.0.11,10.0.0.6,TCP,2962,0
14.454872,10.0.0.12,10.0.0.6,TCP,2962,0
14.459564,10.0.0.12,10.0.0.6,TCP,2962,0
14.464316,10.0.0.11,10.0.0.6,TCP,2962,0
14.469155,10.0.0.11,10.0.0.6,TCP,2962,0
14.473484,10.0.0.1,10.0.0.6,TCP,65226,0
14.526776,10.0.0.12,10.0.0.6,TCP,2962,0
14.529148,10.0.0.12,10.0.0.6,TCP,2962,0
14.532052,10.0.0.11,10.0.0.6,TCP,2962,0
14.534093,10.0.0.11,10.0.0.6,TCP,2962,0
14.536417,10.0.0.12,10.0.0.6,TCP,2962,0
14.538903,10.0.0.12,10.0.0.6,TCP,2962,0
14.541419,10.0.0.11,10.0.0.6,TCP,2962,0
14.543687,10.0.0.11,10.0.0.6,TCP,2962,0
14.546109,10.0.0.12,10.0.0.6,TCP,2962,0
14.548748,10.0.0.12,10.0.0.6,TCP,2962,0
14.553445,10.0.0.11,10.0.0.6,TCP,2962,0
14.558645,10.0.0.11,10.0.0.6,TCP,1514,0
14.560713,10.0.0.11,10.0.0.6,TCP,2962,0
14.565539,10.0.0.12,10.0.0.6,TCP,2962,0
14.570521,10.0.0.12,10.0.0.6,TCP,2962,0
14.575302,10.0.0.11,10.0.0.6,TCP,2962,0
14.580076,10.0.0.11,10.0.0.6,TCP,2962,0
14.58258,10.0.0.1,10.0.0.6,TCP,65226,0
14.635819,10.0.0.12,10.0.0.6,TCP,2962,0
14.638359,10.0.0.12,10.0.0.6,TCP,2962,0
14.640664,10.0.0.11,10.0.0.6,TCP,2962,0
14.643129,10.0.0.11,10.0.0.6,TCP,2962,0
14.645692,10.0.0.12,10.0.0.6,TCP,2962,0
14.647927,10.0.0.12,10.0.0.6,TCP,2962,0
14.650349,10.0.0.11,10.0.0.6,TCP,2962,0
14.652948,10.0.0.11,10.0.0.6,TCP,2962,0
14.655196,10.0.0.12,10.0.0.6,TCP,2962,0
14.657655,10.0.0.12,10.0.0.6,TCP,2962,0
14.66246,10.0.0.11,10.0.0.6,TCP,2962,0
14.667324,10.0.0.11,10.0.0.6,TCP,2962,0
14.672122,10.0.0.12,10.0.0.6,TCP,2962,0
14.677024,10.0.0.12,10.0.0.6,TCP,2962,0
14.682224,10.0.0.11,10.0.0.6,TCP,2962,0
14.68693,10.0.0.11,10.0.0.6,TCP,2962,0
14.691675,10.0.0.1,10.0.0.6,TCP,65226,0
14.74492,10.0.0.12,10.0.0.6,TCP,2962,0
14.747325,10.0.0.12,10.0.0.6,TCP,2962,0
14.749981,10.0.0.11,10.0.0.6,TCP,2962,0
14.752173,10.0.0.11,10.0.0.6,TCP,2962,0
14.754669,10.0.0.12,10.0.0.6,TCP,2962,0
14.757259,10.0.0.12,10.0.0.6,TCP,2962,0
14.759515,10.0.0.11,10.0.0.6,TCP,2962,0
14.761863,10.0.0.11,10.0.0.6,TCP,2962,0
14.764295,10.0.0.12,10.0.0.6,TCP,2962,0
14.766707,10.0.0.12,10.0.0.6,TCP,2962,0
14.77184,10.0.0.11,10.0.0.6,TCP,2962,0
14.7764,10.0.0.11,10.0.0.6,TCP,2962,0
14.781243,10.0.0.12,10.0.0.6,TCP,2962,0
14.786461,10.0.0.12,10.0.0.6,TCP,2962,0
14.791147,10.0.0.11,10.0.0.6,TCP,2962,0
14.795886,10.0.0.11,10.0.0.6,TCP,2962,0
14.800573,10.0.0.1,10.0.0.6,TCP,65226,0
14.853811,10.0.0.12,10.0.0.6,TCP,2962,0
14.856239,10.0.0.12,10.0.0.6,TCP,2962,0
14.858738,10.0.0.11,10.0.0.6,TCP,2962,0
14.861089,10.0.0.11,10.0.0.6,TCP,2962,0
14.863715,10.0.0.12,10.0.0.6,TCP,2962,0
14.86592,10.0.0.12,10.0.0.6,TCP,2962,0
14.868345,10.0.0.11,10.0.0.6,TCP,2962,0
14.87094,10.0.0.11,10.0.0.6,TCP,1514,0
14.871985,10.0.0.11,10.0.0.6,TCP,2962,0
14.874646,10.0.0.12,10.0.0.6,TCP,2962,0
14.87827,10.0.0.12,10.0.0.6,TCP,2962,0
14.882971,10.0.0.11,10.0.0.6,TCP,2962,0
14.887716,10.0.0.11,10.0.0.6,TCP,2962,0
14.892566,10.0.0.12,10.0.0.6,TCP,2962,0
14.897576,10.0.0.12,10.0.0.6,TCP,2962,0
14.902233,10.0.0.11,10.0.0.6,TCP,2962,0
14.907152,10.0.0.11,10.0.0.6,TCP,2962,0
14.909573,10.0.0.1,10.0.0.6,TCP,65226,0
14.962815,10.0.0.12,10.0.0.6,TCP,2962,0
14.965428,10.0.0.12,10.0.0.6,TCP,2962,0
14.967662,10.0.0.11,10.0.0.6,TCP,2962,0
14.970097,10.0.0.11,10.0.0.6,TCP,2962,0
14.972718,10.0.0.12,10.0.0.6,TCP,2962,0
14.975449,10.0.0.12,10.0.0.6,TCP,2962,0
14.977443,10.0.0.11,10.0.0.6,TCP,2962,0
14.979767,10.0.0.11,10.0.0.6,TCP,2962,0
14.982184,10.0.0.12,10.0.0.6,TCP,2962,0
14.984626,10.0.0.12,10.0.0.6,TCP,2962,0
14.989798,10.0.0.11,10.0.0.6,TCP,2962,0
14.99452,10.0.0.11,10.0.0.6,TCP,2962,0
14.999169,10.0.0.12,10.0.0.6,TCP,2962,0
15.004005,10.0.0.12,10.0.0.6,TCP,2962,0
15.009126,10.0.0.11,10.0.0.6,TCP,2962,0
15.013776,10.0.0.11,10.0.0.6,TCP,2962,0
15.018542,10.0.0.1,10.0.0.6,TCP,65226,0
15.071782,10.0.0.12,10.0.0.6,TCP,2962,0
15.074402,10.0.0.12,10.0.0.6,TCP,2962,0
15.076623,10.0.0.11,10.0.0.6,TCP,2962,0
15.079085,10.0.0.11,10.0.0.6,TCP,2962,0
15.081473,10.0.0.12,10.0.0.6,TCP,2962,0
15.083894,10.0.0.12,10.0.0.6,TCP,2962,0
15.086358,10.0.0.11,10.0.0.6,TCP,2962,0
15.088948,10.0.0.11,10.0.0.6,TCP,2962,0
15.09166,10.0.0.12,10.0.0.6,TCP,2962,0
15.093688,10.0.0.12,10.0.0.6,TCP,2962,0
15.09842,10.0.0.11,10.0.0.6,TCP,2962,0
15.103256,10.0.0.11,10.0.0.6,TCP,2962,0
15.10812,10.0.0.12,10.0.0.6,TCP,2962,0
15.113062,10.0.0.12,10.0.0.6,TCP,2962,0
15.118237,10.0.0.11,10.0.0.6,TCP,2962,0
15.122967,10.0.0.11,10.0.0.6,TCP,2962,0
15.127713,10.0.0.1,10.0.0.6,TCP,65226,0
15.180953,10.0.0.12,10.0.0.6,TCP,2962,0
15.183529,10.0.0.12,10.0.0.6,TCP,2962,0
15.186114,10.0.0.11,10.0.0.6,TCP,2962,0
15.188209,10.0.0.11,10.0.0.6,TCP,1514,0
15.189754,10.0.0.11,10.0.0.6,TCP,2962,0
15.191938,10.0.0.12,10.0.0.6,TCP,2962,0
15.194463,10.0.0.12,10.0.0.6,TCP,2962,0
15.196688,10.0.0.11,10.0.0.6,TCP,2962,0
15.199138,10.0.0.11,10.0.0.6,TCP,2962,0
15.201534,10.0.0.12,10.0.0.6,TCP,2962,0
15.204094,10.0.0.12,10.0.0.6,TCP,2962,0
15.207595,10.0.0.11,10.0.0.6,TCP,2962,0
15.212496,10.0.0.11,10.0.0.6,TCP,2962,0
15.217306,10.0.0.12,10.0.0.6,TCP,2962,0
15.222198,10.0.0.12,10.0.0.6,TCP,2962,0
15.227992,10.0.0.11,10.0.0.6,TCP,2962,0
15.231799,10.0.0.11,10.0.0.6,TCP,2962,0
15.236711,10.0.0.1,10.0.0.6,TCP,65226,0
15.290187,10.0.0.12,10.0.0.6,TCP,2962,0
15.292608,10.0.0.12,10.0.0.6,TCP,2962,0
15.294797,10.0.0.11,10.0.0.6,TCP,2962,0
15.297216,10.0.0.11,10.0.0.6,TCP,2962,0
15.299703,10.0.0.12,10.0.0.6,TCP,2962,0
15.302218,10.0.0.12,10.0.0.6,TCP,2962,0
15.304479,10.0.0.11,10.0.0.6,TCP,2962,0
15.306972,10.0.0.11,10.0.0.6,TCP,2962,0
15.309486,10.0.0.12,10.0.0.6,TCP,2962,0
15.31198,10.0.0.12,10.0.0.6,TCP,2962,0
15.316825,10.0.0.11,10.0.0.6,TCP,2962,0
15.321643,10.0.0.11,10.0.0.6,TCP,2962,0
15.32671,10.0.0.12,10.0.0.6,TCP,2962,0
15.33157,10.0.0.12,10.0.0.6,TCP,2962,0
15.336203,10.0.0.11,10.0.0.6,TCP,2962,0
15.341062,10.0.0.11,10.0.0.6,TCP,2962,0
15.345753,10.0.0.1,10.0.0.6,TCP,65226,0
15.398987,10.0.0.12,10.0.0.6,TCP,2962,0
15.401655,10.0.0.12,10.0.0.6,TCP,2962,0
15.404029,10.0.0.11,10.0.0.6,TCP,2962,0
15.406379,10.0.0.11,10.0.0.6,TCP,2962,0
15.408789,10.0.0.12,10.0.0.6,TCP,2962,0
15.411216,10.0.0.12,10.0.0.6,TCP,2962,0
15.413521,10.0.0.11,10.0.0.6,TCP,2962,0
15.415935,10.0.0.11,10.0.0.6,TCP,2962,0
15.41849,10.0.0.12,10.0.0.6,TCP,2962,0
15.420789,10.0.0.12,10.0.0.6,TCP,2962,0
15.425925,10.0.0.11,10.0.0.6,TCP,2962,0
15.430756,10.0.0.11,10.0.0.6,TCP,2962,0
15.435981,10.0.0.12,10.0.0.6,TCP,2962,0
15.440138,10.0.0.12,10.0.0.6,TCP,2962,0
15.445222,10.0.0.11,10.0.0.6,TCP,2962,0
15.449924,10.0.0.11,10.0.0.6,TCP,1514,0
15.452259,10.0.0.11,10.0.0.6,TCP,2962,0
15.454591,10.0.0.1,10.0.0.6,TCP,65226,0
15.507975,10.0.0.12,10.0.0.6,TCP,2962,0
15.510458,10.0.0.12,10.0.0.6,TCP,2962,0
15.512761,10.0.0.11,10.0.0.6,TCP,2962,0
15.515186,10.0.0.11,10.0.0.6,TCP,2962,0
15.517605,10.0.0.12,10.0.0.6,TCP,2962,0
15.52004,10.0.0.12,10.0.0.6,TCP,2962,0
15.522471,10.0.0.11,10.0.0.6,TCP,2962,0
15.525093,10.0.0.11,10.0.0.6,TCP,2962,0
15.527302,10.0.0.12,10.0.0.6,TCP,2962,0
15.529798,10.0.0.12,10.0.0.6,TCP,2962,0
15.534986,10.0.0.11,10.0.0.6,TCP,2962,0
15.53969,10.0.0.11,10.0.0.6,TCP,2962,0
15.544327,10.0.0.12,10.0.0.6,TCP,2962,0
15.54958,10.0.0.12,10.0.0.6,TCP,2962,0
15.554335,10.0.0.11,10.0.0.6,TCP,2962,0
15.559017,10.0.0.11,10.0.0.6,TCP,2962,0
15.563715,10.0.0.1,10.0.0.6,TCP,65226,0
15.616954,10.0.0.12,10.0.0.6,TCP,2962,0
15.619965,10.0.0.12,10.0.0.6,TCP,2962,0
15.621789,10.0.0.11,10.0.0.6,TCP,2962,0
15.624239,10.0.0.11,10.0.0.6,TCP,2962,0
15.626945,10.0.0.12,10.0.0.6,TCP,2962,0
15.629054,10.0.0.12,10.0.0.6,TCP,2962,0
15.631635,10.0.0.11,10.0.0.6,TCP,2962,0
15.634228,10.0.0.11,10.0.0.6,TCP,2962,0
15.636336,10.0.0.12,10.0.0.6,TCP,2962,0
15.638974,10.0.0.12,10.0.0.6,TCP,2962,0
15.643579,10.0.0.11,10.0.0.6,TCP,2962,0
15.648422,10.0.0.11,10.0.0.6,TCP,2962,0
15.653618,10.0.0.12,10.0.0.6,TCP,2962,0
15.658359,10.0.0.12,10.0.0.6,TCP,2962,0
15.663133,10.0.0.11,10.0.0.6,TCP,2962,0
15.667905,10.0.0.11,10.0.0.6,TCP,2962,0
15.672586,10.0.0.1,10.0.0.6,TCP,65226,0
15.725834,10.0.0.12,10.0.0.6,TCP,2962,0
15.728491,10.0.0.12,10.0.0.6,TCP,2962,0
15.73067,10.0.0.11,10.0.0.6,TCP,2962,0
15.733092,10.0.0.11,10.0.0.6,TCP,2962,0
15.735666,10.0.0.12,10.0.0.6,TCP,2962,0
15.738249,10.0.0.12,10.0.0.6,TCP,2962,0
15.74035,10.0.0.11,10.0.0.6,TCP,2962,0
15.743049,10.0.0.11,10.0.0.6,TCP,2962,0
15.745204,10.0.0.12,10.0.0.6,TCP,2962,0
15.7477,10.0.0.12,10.0.0.6,TCP,2962,0
15.752461,10.0.0.11,10.0.0.6,TCP,2962,0
15.75771,10.0.0.11,10.0.0.6,TCP,1514,0
15.759725,10.0.0.11,10.0.0.6,TCP,2962,0
15.764587,10.0.0.12,10.0.0.6,TCP,2962,0
15.769615,10.0.0.12,10.0.0.6,TCP,2962,0
15.774289,10.0.0.11,10.0.0.6,TCP,2962,0
15.779536,10.0.0.11,10.0.0.6,TCP,2962,0
15.781573,10.0.0.1,10.0.0.6,TCP,65226,0
15.835198,10.0.0.12,10.0.0.6,TCP,2962,0
15.83778,10.0.0.12,10.0.0.6,TCP,2962,0
15.840032,10.0.0.11,10.0.0.6,TCP,2962,0
15.842564,10.0.0.11,10.0.0.6,TCP,2962,0
15.844894,10.0.0.12,10.0.0.6,TCP,2962,0
15.847302,10.0.0.12,10.0.0.6,TCP,2962,0
15.849825,10.0.0.11,10.0.0.6,TCP,2962,0
15.852142,10.0.0.11,10.0.0.6,TCP,2962,0
15.854614,10.0.0.12,10.0.0.6,TCP,2962,0
15.857163,10.0.0.12,10.0.0.6,TCP,2962,0
15.861906,10.0.0.11,10.0.0.6,TCP,2962,0
15.866688,10.0.0.11,10.0.0.6,TCP,2962,0
15.871794,10.0.0.12,10.0.0.6,TCP,2962,0
15.876676,10.0.0.12,10.0.0.6,TCP,2962,0
15.881259,10.0.0.11,10.0.0.6,TCP,2962,0
15.88647,10.0.0.11,10.0.0.6,TCP,2962,0
15.890583,10.0.0.1,10.0.0.6,TCP,65226,0
15.943987,10.0.0.12,10.0.0.6,TCP,2962,0
15.946248,10.0.0.12,10.0.0.6,TCP,2962,0
15.948669,10.0.0.11,10.0.0.6,TCP,2962,0
15.95117,10.0.0.11,10.0.0.6,TCP,2962,0
15.953514,10.0.0.12,10.0.0.6,TCP,2962,0
15.95593,10.0.0.12,10.0.0.6,TCP,2962,0
15.958479,10.0.0.11,10.0.0.6,TCP,2962,0
15.961069,10.0.0.11,10.0.0.6,TCP,2962,0
15.963209,10.0.0.12,10.0.0.6,TCP,2962,0
15.965828,10.0.0.12,10.0.0.6,TCP,2962,0
15.970632,10.0.0.11,10.0.0.6,TCP,2962,0
15.975772,10.0.0.11,10.0.0.6,TCP,2962,0
15.980323,10.0.0.12,10.0.0.6,TCP,2962,0
15.985569,10.0.0.12,10.0.0.6,TCP,2962,0
15.990267,10.0.0.11,10.0.0.6,TCP,2962,0
15.995044,10.0.0.11,10.0.0.6,TCP,2962,0
15.999659,10.0.0.1,10.0.0.6,TCP,65226,0
16.052903,10.0.0.12,10.0.0.6,TCP,2962,0
16.055375,10.0.0.12,10.0.0.6,TCP,2962,0
16.058055,10.0.0.11,10.0.0.6,TCP,2962,0
16.060173,10.0.0.11,10.0.0.6,TCP,2962,0
16.062628,10.0.0.12,10.0.0.6,TCP,2962,0
16.065388,10.0.0.12,10.0.0.6,TCP,2962,0
16.067502,10.0.0.11,10.0.0.6,TCP,2962,0
16.070032,10.0.0.11,10.0.0.6,TCP,1514,0
16.071068,10.0.0.11,10.0.0.6,TCP,2962,0
16.073747,10.0.0.12,10.0.0.6,TCP,2962,0
16.077392,10.0.0.12,10.0.0.6,TCP,2962,0
16.082086,10.0.0.11,10.0.0.6,TCP,2962,0
16.086795,10.0.0.11,10.0.0.6,TCP,2962,0
16.091728,10.0.0.12,10.0.0.6,TCP,2962,0
16.096506,10.0.0.12,10.0.0.6,TCP,2962,0
16.1014,10.0.0.11,10.0.0.6,TCP,2962,0
16.106654,10.0.0.11,10.0.0.6,TCP,2962,0
16.108598,10.0.0.1,10.0.0.6,TCP,65226,0
16.162559,10.0.0.12,10.0.0.6,TCP,2962,0
16.164737,10.0.0.12,10.0.0.6,TCP,2962,0
16.167156,10.0.0.11,10.0.0.6,TCP,2962,0
16.169572,10.0.0.11,10.0.0.6,TCP,2962,0
16.172006,10.0.0.12,10.0.0.6,TCP,2962,0
16.174795,10.0.0.12,10.0.0.6,TCP,2962,0
16.176883,10.0.0.11,10.0.0.6,TCP,2962,0
16.179585,10.0.0.11,10.0.0.6,TCP,2962,0
16.181689,10.0.0.12,10.0.0.6,TCP,2962,0
16.184369,10.0.0.12,10.0.0.6,TCP,2962,0
16.189218,10.0.0.11,10.0.0.6,TCP,2962,0
16.194103,10.0.0.11,10.0.0.6,TCP,2962,0
16.198964,10.0.0.12,10.0.0.6,TCP,2962,0
16.20381,10.0.0.12,10.0.0.6,TCP,2962,0
16.20863,10.0.0.11,10.0.0.6,TCP,2962,0
16.213496,10.0.0.11,10.0.0.6,TCP,2962,0
16.21762,10.0.0.1,10.0.0.6,TCP,65226,0
16.270977,10.0.0.12,10.0.0.6,TCP,2962,0
16.273548,10.0.0.12,10.0.0.6,TCP,2962,0
16.275701,10.0.0.11,10.0.0.6,TCP,2962,0
16.278175,10.0.0.11,10.0.0.6,TCP,2962,0
16.280543,10.0.0.12,10.0.0.6,TCP,2962,0
16.282978,10.0.0.12,10.0.0.6,TCP,2962,0
16.285388,10.0.0.11,10.0.0.6,TCP,2962,0
16.287931,10.0.0.11,10.0.0.6,TCP,2962,0
16.290495,10.0.0.12,10.0.0.6,TCP,2962,0
16.293126,10.0.0.12,10.0.0.6,TCP,2962,0
16.297652,10.0.0.11,10.0.0.6,TCP,2962,0
16.302433,10.0.0.11,10.0.0.6,TCP,2962,0
16.307304,10.0.0.12,10.0.0.6,TCP,2962,0
16.312149,10.0.0.12,10.0.0.6,TCP,2962,0
16.317173,10.0.0.11,10.0.0.6,TCP,2962,0
16.322295,10.0.0.11,10.0.0.6,TCP,2962,0
16.326608,10.0.0.1,10.0.0.6,TCP,65226,0
16.379873,10.0.0.12,10.0.0.6,TCP,2962,0
16.382331,10.0.0.12,10.0.0.6,TCP,2962,0
16.38469,10.0.0.11,10.0.0.6,TCP,2962,0
16.387111,10.0.0.11,10.0.0.6,TCP,1514,0
16.388327,10.0.0.11,10.0.0.6,TCP,2962,0
16.390794,10.0.0.12,10.0.0.6,TCP,2962,0
16.393192,10.0.0.12,10.0.0.6,TCP,2962,0
16.395694,10.0.0.11,10.0.0.6,TCP,2962,0
16.398247,10.0.0.11,10.0.0.6,TCP,2962,0
16.400427,10.0.0.12,10.0.0.6,TCP,2962,0
16.40289,10.0.0.12,10.0.0.6,TCP,2962,0
16.406507,10.0.0.11,10.0.0.6,TCP,2962,0
16.411824,10.0.0.11,10.0.0.6,TCP,2962,0
16.416193,10.0.0.12,10.0.0.6,TCP,2962,0
16.421357,10.0.0.12,10.0.0.6,TCP,2962,0
16.426093,10.0.0.11,10.0.0.6,TCP,2962,0
16.431168,10.0.0.11,10.0.0.6,TCP,2962,0
16.435791,10.0.0.1,10.0.0.6,TCP,65226,0
16.489171,10.0.0.12,10.0.0.6,TCP,2962,0
16.491819,10.0.0.12,10.0.0.6,TCP,2962,0
16.493882,10.0.0.11,10.0.0.6,TCP,2962,0
16.496289,10.0.0.11,10.0.0.6,TCP,2962,0
16.498951,10.0.0.12,10.0.0.6,TCP,2962,0
16.501141,10.0.0.12,10.0.0.6,TCP,2962,0
16.50358,10.0.0.11,10.0.0.6,TCP,2962,0
16.506171,10.0.0.11,10.0.0.6,TCP,2962,0
16.508411,10.0.0.12,10.0.0.6,TCP,2962,0
16.511047,10.0.0.12,10.0.0.6,TCP,2962,0
16.515813,10.0.0.11,10.0.0.6,TCP,2962,0
16.520659,10.0.0.11,10.0.0.6,TCP,2962,0
16.525813,10.0.0.12,10.0.0.6,TCP,2962,0
16.530378,10.0.0.12,10.0.0.6,TCP,2962,0
16.535616,10.0.0.11,10.0.0.6,TCP,2962,0
16.540019,10.0.0.11,10.0.0.6,TCP,2962,0
16.544628,10.0.0.1,10.0.0.6,TCP,65226,0
16.597921,10.0.0.12,10.0.0.6,TCP,2962,0
16.600297,10.0.0.12,10.0.0.6,TCP,2962,0
16.602802,10.0.0.11,10.0.0.6,TCP,2962,0
16.605159,10.0.0.11,10.0.0.6,TCP,2962,0
16.607568,10.0.0.12,10.0.0.6,TCP,2962,0
16.609986,10.0.0.12,10.0.0.6,TCP,2962,0
16.61254,10.0.0.11,10.0.0.6,TCP,2962,0
16.615108,10.0.0.11,10.0.0.6,TCP,2962,0
16.617263,10.0.0.12,10.0.0.6,TCP,2962,0
16.619738,10.0.0.12,10.0.0.6,TCP,2962,0
16.624591,10.0.0.11,10.0.0.6,TCP,2962,0
16.629531,10.0.0.11,10.0.0.6,TCP,2962,0
16.634288,10.0.0.12,10.0.0.6,TCP,2962,0
16.639217,10.0.0.12,10.0.0.6,TCP,2962,0
16.643978,10.0.0.11,10.0.0.6,TCP,2962,0
16.648799,10.0.0.11,10.0.0.6,TCP,1514,0
16.651246,10.0.0.11,10.0.0.6,TCP,2962,0
16.653654,10.0.0.1,10.0.0.6,TCP,65226,0
16.707121,10.0.0.12,10.0.0.6,TCP,2962,0
16.70966,10.0.0.12,10.0.0.6,TCP,2962,0
16.711756,10.0.0.11,10.0.0.6,TCP,2962,0
16.714263,10.0.0.11,10.0.0.6,TCP,2962,0
16.716832,10.0.0.12,10.0.0.6,TCP,2962,0
16.719406,10.0.0.12,10.0.0.6,TCP,2962,0
16.72144,10.0.0.11,10.0.0.6,TCP,2962,0
16.723864,10.0.0.11,10.0.0.6,TCP,2962,0
16.726658,10.0.0.12,10.0.0.6,TCP,2962,0
16.728929,10.0.0.12,10.0.0.6,TCP,2962,0
16.73386,10.0.0.11,10.0.0.6,TCP,2962,0
16.738922,10.0.0.11,10.0.0.6,TCP,2962,0
16.743664,10.0.0.12,10.0.0.6,TCP,2962,0
16.748313,10.0.0.12,10.0.0.6,TCP,2962,0
16.753297,10.0.0.11,10.0.0.6,TCP,2962,0
16.758534,10.0.0.11,10.0.0.6,TCP,2962,0
16.762662,10.0.0.1,10.0.0.6,TCP,65226,0
16.815905,10.0.0.12,10.0.0.6,TCP,2962,0
16.818368,10.0.0.12,10.0.0.6,TCP,2962,0
16.82074,10.0.0.11,10.0.0.6,TCP,2962,0
16.823353,10.0.0.11,10.0.0.6,TCP,2962,0
16.825601,10.0.0.12,10.0.0.6,TCP,2962,0
16.828013,10.0.0.12,10.0.0.6,TCP,2962,0
16.830541,10.0.0.11,10.0.0.6,TCP,2962,0
16.833125,10.0.0.11,10.0.0.6,TCP,2962,0
16.835279,10.0.0.12,10.0.0.6,TCP,2962,0
16.837717,10.0.0.12,10.0.0.6,TCP,2962,0
16.842545,10.0.0.11,10.0.0.6,TCP,2962,0
